"Datum","Geschaeft","Einheit_Code","Einheit_Name","Einheit_BFS","Einheit_BFSSub","Einheit_StimmenTotal","Partei","Partei_Kandstimmen","Partei_Zusatzstimmen","Partei_ParteistimmenTotal"
2023-10-22,"Nationalratswahl 2023","ZH099","Schöfflisdorf",99,99,17257,"EVP",469,3,472
2023-10-22,"Nationalratswahl 2023","ZH099","Schöfflisdorf",99,99,17257,"FGA/AL/PDA",57,0,57
2023-10-22,"Nationalratswahl 2023","ZH099","Schöfflisdorf",99,99,17257,"EDU",691,0,691
2023-10-22,"Nationalratswahl 2023","ZH099","Schöfflisdorf",99,99,17257,"Übrige",582,0,582
2023-10-22,"Nationalratswahl 2023","ZH099","Schöfflisdorf",99,99,17257,"SD",0,0,0
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"SVP",13639,215,13854
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"SP",2274,70,2344
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"GP",1895,4,1899
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"GLP",1598,23,1621
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"FDP",2058,4,2062
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"Mitte",1787,36,1823
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"EVP",605,18,623
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"FGA/AL/PDA",17,0,17
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"EDU",660,0,660
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"Übrige",540,24,564
2023-10-22,"Nationalratswahl 2023","ZH100","Stadel",100,100,25471,"SD",4,0,4
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"SVP",14422,321,14743
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"SP",4055,47,4102
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"GP",2415,96,2511
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"GLP",3815,57,3872
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"FDP",3826,89,3915
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"Mitte",3385,148,3533
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"EVP",1806,1,1807
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"FGA/AL/PDA",68,0,68
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"EDU",1375,2,1377
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"Übrige",807,5,812
2023-10-22,"Nationalratswahl 2023","ZH101","Steinmaur",101,101,36742,"SD",2,0,2
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"SVP",8413,170,8583
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"SP",1463,96,1559
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"GP",548,102,650
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"GLP",1323,103,1426
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"FDP",1098,36,1134
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"Mitte",892,18,910
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"EVP",498,0,498
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"FGA/AL/PDA",52,0,52
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"EDU",239,0,239
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"Übrige",361,25,386
2023-10-22,"Nationalratswahl 2023","ZH102","Weiach",102,102,15440,"SD",3,0,3
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"SVP",29354,609,29963
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"SP",5249,149,5398
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"GP",3748,187,3935
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"GLP",4238,153,4391
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"FDP",5682,271,5953
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"Mitte",4252,177,4429
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"EVP",4304,54,4358
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"FGA/AL/PDA",372,0,372
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"EDU",3682,36,3718
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"Übrige",2470,41,2511
2023-10-22,"Nationalratswahl 2023","ZH111","Bäretswil",111,111,65121,"SD",93,0,93
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"SVP",31633,644,32277
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"SP",13210,240,13450
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"GP",8172,251,8423
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"GLP",11864,379,12243
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"FDP",9154,172,9326
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"Mitte",9205,367,9572
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"EVP",3205,45,3250
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"FGA/AL/PDA",221,7,228
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"EDU",5175,22,5197
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"Übrige",3790,250,4040
2023-10-22,"Nationalratswahl 2023","ZH112","Bubikon",112,112,98047,"SD",41,0,41
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"SVP",30196,584,30780
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"SP",10224,181,10405
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"GP",6114,125,6239
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"GLP",7577,291,7868
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"FDP",7895,167,8062
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"Mitte",9299,258,9557
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"EVP",3874,52,3926
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"FGA/AL/PDA",281,33,314
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"EDU",4359,14,4373
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"Übrige",2339,62,2401
2023-10-22,"Nationalratswahl 2023","ZH113","Dürnten",113,113,84017,"SD",92,0,92
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"SVP",17088,148,17236
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"SP",2846,0,2846
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"GP",1782,7,1789
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"GLP",1319,0,1319
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"FDP",1095,17,1112
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"Mitte",1299,1,1300
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"EVP",733,0,733
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"FGA/AL/PDA",113,0,113
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"EDU",1417,0,1417
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"Übrige",795,63,858
2023-10-22,"Nationalratswahl 2023","ZH114","Fischenthal",114,114,28842,"SD",119,0,119
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"SVP",48501,733,49234
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"SP",13648,343,13991
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"GP",8469,132,8601
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"GLP",11439,499,11938
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"FDP",13646,471,14117
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"Mitte",8281,429,8710
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"EVP",6807,232,7039
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"FGA/AL/PDA",319,1,320
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"EDU",4742,21,4763
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"Übrige",3581,107,3688
2023-10-22,"Nationalratswahl 2023","ZH115","Gossau",115,115,122555,"SD",128,26,154
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"SVP",18791,264,19055
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"SP",6061,105,6166
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"GP",2799,90,2889
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"GLP",3852,122,3974
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"FDP",4498,78,4576
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"Mitte",2922,38,2960
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"EVP",1464,0,1464
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"FGA/AL/PDA",130,12,142
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"EDU",1506,0,1506
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"Übrige",1123,49,1172
2023-10-22,"Nationalratswahl 2023","ZH116","Grüningen",116,116,44066,"SD",161,1,162
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"SVP",53668,1174,54842
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"SP",16550,424,16974
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"GP",9159,139,9298
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"GLP",11561,395,11956
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"FDP",11893,409,12302
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"Mitte",12101,457,12558
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"EVP",4372,25,4397
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"FGA/AL/PDA",506,20,526
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"EDU",4044,24,4068
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"Übrige",3997,185,4182
2023-10-22,"Nationalratswahl 2023","ZH117","Hinwil",117,117,131141,"SD",38,0,38
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"SVP",33387,663,34050
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"SP",17485,628,18113
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"GP",10322,187,10509
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"GLP",8569,200,8769
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"FDP",9548,370,9918
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"Mitte",15253,946,16199
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"EVP",5129,116,5245
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"FGA/AL/PDA",582,20,602
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"EDU",5215,136,5351
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"Übrige",3027,246,3273
2023-10-22,"Nationalratswahl 2023","ZH118","Rüti",118,118,112202,"SD",173,0,173
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"SVP",8199,130,8329
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"SP",1360,5,1365
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"GP",1904,7,1911
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"GLP",2290,19,2309
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"FDP",1548,30,1578
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"Mitte",1501,79,1580
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"EVP",747,1,748
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"FGA/AL/PDA",174,1,175
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"EDU",287,12,299
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"Übrige",655,0,655
2023-10-22,"Nationalratswahl 2023","ZH119","Seegräben",119,119,18958,"SD",9,0,9
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"SVP",35794,584,36378
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"SP",15015,160,15175
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"GP",10102,170,10272
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"GLP",8128,227,8355
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"FDP",7431,158,7589
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"Mitte",7845,205,8050
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"EVP",2167,136,2303
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"FGA/AL/PDA",600,4,604
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"EDU",3033,26,3059
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"Übrige",3616,112,3728
2023-10-22,"Nationalratswahl 2023","ZH120","Wald",120,120,95675,"SD",162,0,162
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"SVP",72895,915,73810
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"SP",38977,769,39746
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"GP",22731,300,23031
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"GLP",21138,498,21636
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"FDP",22358,574,22932
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"Mitte",18333,463,18796
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"EVP",10368,113,10481
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"FGA/AL/PDA",1959,48,2007
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"EDU",9702,119,9821
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"Übrige",7833,350,8183
2023-10-22,"Nationalratswahl 2023","ZH121","Wetzikon",121,121,230653,"SD",178,32,210
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"SVP",39730,590,40320
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"SP",28772,554,29326
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"GP",11596,280,11876
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"GLP",11577,285,11862
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"FDP",22654,631,23285
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"Mitte",17528,420,17948
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"EVP",4579,83,4662
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"FGA/AL/PDA",865,0,865
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"EDU",1041,9,1050
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"Übrige",3568,66,3634
2023-10-22,"Nationalratswahl 2023","ZH131","Adliswil",131,131,144923,"SD",95,0,95
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"SVP",23396,388,23784
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"SP",11381,274,11655
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"GP",6843,164,7007
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"GLP",13729,363,14092
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"FDP",26283,501,26784
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"Mitte",7917,371,8288
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"EVP",1779,125,1904
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"FGA/AL/PDA",641,10,651
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"EDU",577,4,581
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"Übrige",1694,101,1795
2023-10-22,"Nationalratswahl 2023","ZH135","Kilchberg",135,135,96581,"SD",40,0,40
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"SVP",21720,325,22045
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"SP",12497,265,12762
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"GP",4969,34,5003
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"GLP",8975,250,9225
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"FDP",11056,482,11538
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"Mitte",10331,263,10594
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"EVP",1552,33,1585
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"FGA/AL/PDA",319,33,352
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"EDU",949,0,949
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"Übrige",1479,96,1575
2023-10-22,"Nationalratswahl 2023","ZH136","Langnau am Albis",136,136,75669,"SD",33,8,41
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"SVP",17378,262,17640
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"SP",12543,147,12690
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"GP",5393,116,5509
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"GLP",8448,149,8597
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"FDP",12240,461,12701
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"Mitte",6917,157,7074
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"EVP",1973,19,1992
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"FGA/AL/PDA",511,0,511
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"EDU",368,0,368
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"Übrige",1594,30,1624
2023-10-22,"Nationalratswahl 2023","ZH137","Oberrieden",137,137,68716,"SD",10,0,10
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"SVP",43989,551,44540
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"SP",25092,461,25553
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"GP",11132,172,11304
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"GLP",17290,381,17671
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"FDP",20042,679,20721
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"Mitte",17465,795,18260
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"EVP",3767,110,3877
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"FGA/AL/PDA",776,3,779
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"EDU",2153,2,2155
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"Übrige",4193,185,4378
2023-10-22,"Nationalratswahl 2023","ZH138","Richterswil",138,138,149438,"SD",170,30,200
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"SVP",16744,373,17117
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"SP",7434,187,7621
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"GP",4285,35,4320
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"GLP",8662,284,8946
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"FDP",16158,454,16612
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"Mitte",6866,379,7245
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"EVP",1473,34,1507
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"FGA/AL/PDA",196,0,196
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"EDU",255,0,255
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"Übrige",1115,61,1176
2023-10-22,"Nationalratswahl 2023","ZH139","Rüschlikon",139,139,64995,"SD",0,0,0
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"SVP",43446,862,44308
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"SP",32225,1308,33533
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"GP",14376,208,14584
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"GLP",25814,830,26644
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"FDP",33506,1149,34655
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"Mitte",19981,711,20692
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"EVP",4812,51,4863
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"FGA/AL/PDA",1153,12,1165
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"EDU",1353,8,1361
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"Übrige",4683,218,4901
2023-10-22,"Nationalratswahl 2023","ZH141","Thalwil",141,141,186797,"SD",89,2,91
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"SVP",19604,330,19934
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"SP",7665,167,7832
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"GP",4713,166,4879
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"GLP",8988,198,9186
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"FDP",20694,460,21154
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"Mitte",4721,114,4835
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"EVP",658,0,658
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"FGA/AL/PDA",358,0,358
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"EDU",294,0,294
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"Übrige",1127,20,1147
2023-10-22,"Nationalratswahl 2023","ZH151","Erlenbach",151,151,70285,"SD",8,0,8
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"SVP",31357,639,31996
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"SP",8030,183,8213
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"GP",3615,77,3692
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"GLP",10331,241,10572
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"FDP",24651,515,25166
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"Mitte",5366,300,5666
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"EVP",639,16,655
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"FGA/AL/PDA",521,32,553
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"EDU",202,0,202
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"Übrige",1321,122,1443
2023-10-22,"Nationalratswahl 2023","ZH152","Herrliberg",152,152,88178,"SD",20,0,20
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"SVP",35918,480,36398
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"SP",13185,516,13701
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"GP",6820,65,6885
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"GLP",11382,399,11781
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"FDP",9528,325,9853
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"Mitte",7065,319,7384
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"EVP",3545,93,3638
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"FGA/AL/PDA",472,1,473
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"EDU",3220,1,3221
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"Übrige",3125,249,3374
2023-10-22,"Nationalratswahl 2023","ZH153","Hombrechtikon",153,153,96891,"SD",183,0,183
